From Node ID,To Node ID,Weight
19014,42014,1
19015,42467,1
19015,38154,0
19015,41200,1
19015,41625,1
19015,40768,1
19016,44634,0
19016,42878,1
19016,43798,1
19016,44469,1
19016,43773,1
19017,37529,1
19017,37523,1
19017,41133,1
19017,41653,1
19017,40582,1
19017,36013,1
19017,34964,1
19017,40966,1
19017,40288,1
19017,38996,1
19017,38297,1
19017,39691,1
19017,35112,1
19018,41101,0
19018,42828,1
19018,43617,-1
19018,43994,1
19018,42215,1
19018,43777,1
19019,34386,1
19019,35112,1
19019,35780,-1
19019,35973,1
19019,36313,1
19019,36687,0
19019,37160,-1
19019,36902,1
19019,37238,1
19020,41645,0
19020,42689,1
19020,43590,1
19020,38263,1
19020,38335,1
19020,38528,1
19021,38463,-1
19021,37001,1
19021,36297,0
19021,35940,-1
19021,39231,1
19022,42248,1
19022,35315,1
19022,44161,1
19022,42958,1
19022,34376,1
19023,42772,-1
19023,43021,1
19023,44681,0
19023,43933,1
19023,43618,1
19023,43467,1
19023,41558,-1
19023,42099,1
19023,43857,-1
19023,44074,1
19023,44650,1
19023,43073,1
19023,43898,1
19023,41092,1
19023,42679,1
19023,43414,-1
19023,44011,1
19024,40471,1
19024,35565,-1
19024,42033,-1
19024,38159,1
19024,41145,1
19024,38844,1
19024,40694,1
19024,41015,1
19024,41815,1
19024,38480,1
19024,41976,-1
19024,34470,0
19024,38154,1
19024,40341,1
19025,40410,-1
19025,38789,0
19025,37911,1
19025,36274,1
19025,36442,1
19025,37291,1
19025,37545,1
19025,41683,-1
19025,37679,1
19025,36677,0
19026,40687,1
19026,38435,1
19026,39944,1
19026,42113,1
19026,37726,1
19026,37356,1
19026,40482,1
19026,41914,1
19026,40700,1
19027,37224,1
19027,41887,1
19027,42270,0
19027,37663,1
19027,39748,1
19027,40444,1
19028,39178,1
19028,39207,1
19028,35035,1
19028,38869,-1
19028,41090,0
19028,41382,1
19028,34648,1
19028,38418,1
19029,38741,1
19029,39274,1
19029,39189,1
19029,39210,1
19029,39868,1
19029,38898,1
19029,38196,1
19030,34859,1
19030,37908,-1
19030,43587,-1
19030,41417,1
19030,37722,1
19030,34860,-1
19031,43771,0
19031,43171,1
19031,41202,0
19031,40123,0
19031,41659,-1
19032,40175,0
19032,41375,1
19032,39873,1
19032,41811,1
19032,39989,1
19033,38872,1
19033,39194,-1
19033,41511,-1
19033,39395,1
19033,42829,1
19034,38153,1
19034,39104,1
19034,40686,1
19034,38516,1
19034,41375,1
19034,38561,1
19034,39263,1
19035,34448,1
19035,40074,1
19035,37494,1
19035,42416,1
19035,36148,1
19035,36978,1
19035,40550,1
19036,43641,1
19036,44316,1
19036,43797,1
19036,43013,0
19036,43016,1
19036,44857,1
19037,38164,-1
19037,38861,-1
19037,40117,1
19037,41155,-1
19037,38329,1
19037,43989,1
19037,42958,0
19037,43180,1
19037,37931,-1
19037,39376,-1
19037,41601,0
19037,37681,0
19037,42826,0
19037,42935,1
19037,39372,1
19037,39666,-1
19037,39411,0
19037,41795,-1
19037,39950,1
19037,41921,-1
19037,43777,0
19037,40729,1
19038,40906,0
19038,43499,0
19038,41892,0
19038,41206,1
19038,39464,1
19039,38469,1
19039,36070,1
19039,38636,1
19039,38592,1
19039,39611,1
19040,34737,1
19040,35566,1
19040,34348,1
19040,34690,1
19040,34354,1
19040,34828,1
19040,35104,-1
19040,34684,1
19040,35066,1
19040,34635,1
19040,34740,1
19040,35315,1
19041,40092,0
19041,42668,0
19041,40730,1
19041,41212,1
19041,38795,0
19041,41880,1
19041,40768,-1
19041,38876,1
19041,43141,1
19041,41578,-1
19041,36824,1
19041,42385,0
19041,36808,1
19042,35913,1
19042,37832,1
19042,34325,1
19042,34412,1
19042,34929,1
19042,34972,1
19042,35238,1
19043,44356,1
19043,44952,-1
19043,42917,1
19043,44359,1
19043,44894,1
19043,44610,-1
19043,44947,-1
19043,44507,-1
19043,44811,1
19043,40761,-1
19043,42982,-1
19043,44358,1
19043,44601,-1
19043,44676,1
19043,41970,-1
19043,44081,-1
19043,38159,1
19043,44838,-1
19043,44559,-1
19043,41247,1
19043,43851,-1
19043,41515,-1
19043,41465,-1
19043,44510,0
19044,39319,1
19044,41187,1
19044,39502,1
19044,41900,1
19044,43496,1
19045,38669,1
19045,41249,1
19045,39852,1
19045,40593,-1
19045,42461,1
19045,36779,0
19045,41882,0
19045,42411,1
19045,41443,1
19045,41878,1
19046,42209,1
19046,35435,-1
19046,43799,1
19046,43129,1
19046,40438,1
19046,36569,0
19047,37561,1
19047,41185,1
19047,42695,1
19047,41954,1
19047,43606,1
19048,41263,1
19048,40582,1
19048,44104,1
19048,40814,1
19048,41902,1
19048,40581,1
19048,40444,0
19048,39992,1
19048,44848,1
19048,41133,1
19048,42621,1
19048,35973,1
19048,42466,1
19048,42938,1
19048,39044,1
19048,43357,1
19048,44120,1
19048,40288,0
19048,42643,1
19048,41458,1
19048,41095,1
19048,40858,1
19048,37523,1
19048,39791,-1
19049,36496,1
19049,41228,1
19049,41173,1
19049,39437,1
19049,42983,1
19049,42981,1
19049,41559,1
19049,37171,1
19049,37142,1
19049,38146,1
19049,38651,1
19050,42917,1
19050,43712,0
19050,43727,1
19050,41144,1
19050,43302,1
19051,40794,1
19051,42945,1
19051,44712,-1
19051,44708,1
19051,38955,1
19052,35152,1
19052,35134,1
19052,35208,-1
19052,35672,0
19052,34403,1
19053,36771,1
19053,38220,1
19053,43692,1
19053,35433,1
19053,44767,1
19053,43508,1
19053,43782,1
19054,37496,0
19054,37601,1
19054,37486,0
19054,37691,1
19054,37196,1
19054,36639,1
19054,37795,1
19055,44811,1
19055,36901,1
19055,38667,-1
19055,35988,1
19055,36399,1
19055,38802,1
19055,36644,-1
19055,35698,1
19055,36387,1
19055,44504,1
19055,39807,1
19055,35933,0
19055,40412,1
19056,41202,0
19056,38517,1
19056,41251,1
19056,41185,1
19056,41009,1
19056,40355,1
19057,38388,1
19057,40658,1
19057,40106,0
19057,40127,1
19057,41754,1
19057,42941,1
19058,35403,1
19058,34895,1
19058,35846,1
19058,35118,1
19058,34467,1
19058,34716,1
19058,34490,-1
19058,35829,1
19059,38571,-1
19059,38925,0
19059,42386,1
19059,42316,1
19059,40890,0
19060,37018,1
19060,36980,0
19060,37114,1
19060,37207,1
19060,34445,1
19060,36668,1
19060,35304,1
19060,34505,1
19060,36728,1
19060,36124,1
19060,35790,1
19060,34943,0
19060,36739,1
19060,35280,1
19060,36257,-1
19060,34574,1
19060,34348,1
19060,35597,1
19060,34989,1
19061,35963,1
19061,36013,1
19061,36072,1
19061,34552,1
19061,35935,1
19061,35971,1
19061,36127,1
19061,36099,1
19061,35155,1
19062,37048,0
19062,36479,1
19062,37033,0
19062,36400,1
19062,36916,1
19063,35681,0
19063,40336,0
19063,34455,1
19063,36345,1
19063,35846,-1
19063,35991,1
19063,36149,-1
19063,40159,0
19063,36532,1
19063,36519,0
19063,41495,-1
19064,37416,1
19064,37749,0
19064,37197,1
19064,37578,0
19064,37606,1
19065,35504,1
19065,37146,1
19065,37804,1
19065,35636,1
19065,36098,1
19065,36518,1
19065,36149,1
19065,37038,1
19065,35991,1
19065,36731,1
19065,34457,1
19065,36905,1
19065,34456,1
19065,35171,1
19065,40275,1
19065,36878,0
19065,35513,1
19066,37838,1
19066,41400,1
19066,41465,1
19066,38325,1
19066,38474,1
19067,42418,1
19067,42282,1
19067,41940,0
19067,41699,1
19067,41921,1
19067,41601,1
19067,41210,1
19067,44273,1
19067,44411,-1
19067,41003,1
19067,44271,1
19067,42837,1
19067,44410,1
19067,42669,-1
19068,34618,0
19068,35151,-1
19068,34478,1
19068,35067,1
19068,34971,1
19068,35140,-1
19068,34617,-1
19068,35249,1
19068,35180,1
19068,34970,-1
19068,35260,1
19068,34616,1
19068,34552,1
19068,34878,1
19068,34661,1
19068,35079,-1
19068,35065,1
19068,34623,-1
19068,35164,0
19068,34599,1
19068,35130,1
19068,34907,1
19068,35239,-1
19068,34429,0
19068,35078,-1
19068,35213,-1
19068,34474,-1
19068,35190,-1
19069,44481,1
19069,44195,1
19069,39724,1
19069,42712,0
19069,40145,1
19070,42356,0
19070,41901,1
19070,42968,-1
19070,43244,1
19070,39745,1
19071,43520,1
19071,43564,1
19071,43692,1
19071,43508,1
19071,43361,0
19071,41947,1
19071,42887,-1
19072,41939,1
19072,38796,1
19072,41515,-1
19072,39141,-1
19072,41186,1
19073,37350,1
19073,36688,1
19073,37381,-1
19073,37277,1
19073,37443,0
19073,37517,1
19074,42692,1
19074,43800,1
19074,42752,1
19074,44408,1
19074,42924,1
19075,38417,-1
19075,39560,-1
19075,39992,1
19075,39377,1
19075,38161,0
19075,38842,-1
19076,35656,1
19076,34970,1
19076,35691,1
19076,35973,1
19076,35557,1
19076,35975,1
19076,35597,1
19076,35668,1
19076,35677,1
19076,35789,1
19076,35671,0
19076,35532,1
19076,35155,1
19077,38874,1
19077,40900,0
19077,38979,1
19077,38754,1
19077,40345,1
19078,41974,1
19078,43309,1
19078,38070,-1
19078,42958,1
19078,35643,1
19078,41795,1
19078,41601,1
19078,38802,1
19078,41483,-1
19078,38166,1
19078,36387,1
19079,40781,1
19079,40145,1
19079,43093,1
19079,37610,1
19079,41465,1
19079,44062,1
19079,38819,1
19080,42915,1
19080,40746,1
19080,44524,1
19080,44148,-1
19080,42270,1
19081,38745,1
19081,41351,1
19081,44299,1
19081,42961,1
19081,42169,0
19081,42643,1
19081,42214,1
19081,44030,1
19081,44298,1
19081,41874,0
19081,42803,0
19082,43454,-1
19082,40646,1
19082,44477,-1
19082,41882,1
19082,39562,-1
19082,38821,1
19083,42342,0
19083,41598,1
19083,40823,1
19083,37522,1
19083,42994,0
19084,40889,1
19084,38953,0
19084,41516,1
19084,39376,1
19084,41899,-1
19084,40767,-1
19084,40571,1
19084,41760,0
19084,42248,1
19084,40697,0
19084,42510,1
19085,36409,1
19085,36879,1
19085,36407,1
19085,36894,1
19085,34369,1
19085,35504,-1
19085,36126,1
19085,36238,0
19086,39327,1
19086,41230,-1
19086,43169,-1
19086,35034,0
19086,41531,0
19086,44816,-1
19087,35332,1
19087,42630,1
19087,42202,1
19087,38961,0
19087,43145,1
19087,41526,1
19088,40625,1
19088,40690,1
19088,41208,1
19088,40097,1
19088,39460,1
19088,41264,1
19088,44638,1
19088,39482,1
19088,41940,1
19088,40794,1
19089,40895,1
19089,42022,1
19089,37541,1
19089,42124,1
19089,43171,-1
19089,42607,-1
19090,38962,1
19090,41354,1
19090,37288,-1
19090,42939,1
19090,37820,1
19091,38802,1
19091,43705,1
19091,41200,1
19091,41211,-1
19091,42826,0
19091,41795,0
19091,43456,1
19092,38327,1
19092,38635,1
19092,41885,1
19092,39716,1
19092,37621,1
19092,40648,-1
19093,38301,1
19093,38506,1
19093,39475,0
19093,38508,1
19093,38405,1
19093,44278,1
19093,38489,1
19094,44952,1
19094,39763,0
19094,41601,0
19094,38642,1
19094,43171,1
19095,39276,1
19095,42684,-1
19095,39018,1
19095,40819,1
19095,41102,1
19096,44601,1
19096,41770,1
19096,41878,1
19096,41507,1
19096,41506,-1
19096,39446,1
19096,44947,1
19096,44357,1
19096,44507,1
19096,40207,0
19096,44803,1
19097,42047,1
19097,41124,0
19097,41617,1
19097,41956,1
19097,43074,1
19097,41031,1
19097,41432,1
19097,40487,1
19097,37838,1
19098,43652,1
19098,40725,1
19098,41243,0
19098,40505,-1
19098,40780,1
19098,38845,-1
19098,43337,1
19099,42508,1
19099,41767,1
19099,38599,1
19099,40731,1
19099,41186,1
19099,41511,1
19099,41374,-1
19099,41550,1
19099,37180,1
19099,42984,1
19099,41975,0
19100,42508,1
19100,41578,1
19100,41635,0
19100,42068,0
19100,40123,1
19100,41467,1
19101,41448,1
19101,42931,0
19101,35418,0
19101,42098,0
19101,42604,1
19102,35886,1
19102,35644,1
19102,35649,1
19102,35822,-1
19102,35645,-1
19102,35657,0
19102,35643,1
19102,35665,0
19103,34883,1
19103,34782,1
19103,35594,1
19103,34426,1
19103,34888,1
19103,35242,1
19103,35668,1
19103,36247,1
19103,44322,1
19104,41949,1
19104,38598,0
19104,40609,1
19104,40451,1
19104,38269,1
19104,39921,1
19104,35668,0
19104,40964,1
19104,38982,0
19104,36428,1
19105,37225,1
19105,36876,1
19105,36024,1
19105,36739,1
19105,37382,1
19105,36902,1
19105,35170,1
19106,43569,1
19106,44912,0
19106,41939,-1
19106,43018,-1
19106,43143,0
19106,44360,-1
19106,40876,1
19106,44481,1
19106,44356,1
19106,42462,1
19107,34822,-1
19107,36894,0
19107,34671,1
19107,34987,1
19107,39901,1
19107,35065,1
19107,35286,-1
19107,38330,1
19107,37031,1
19107,35088,1
19107,35208,0
19107,34979,1
19107,37187,0
19108,42083,1
19108,40238,1
19108,40884,1
19108,39730,1
19108,40839,1
19108,43388,1
19108,41311,1
19108,41580,1
19108,44741,1
19108,41592,1
19108,39348,1
19108,39520,1
19108,44174,1
19108,40052,1
19108,41031,1
19108,40252,1
19108,42177,1
19108,42919,1
19108,41262,1
19108,42401,1
19108,38911,1
19108,38842,1
19108,39681,1
19108,41192,1
19108,40717,1
19108,40066,1
19108,39296,1
19109,40298,1
19109,39551,1
19109,41428,1
19109,38305,1
19109,39881,0
19110,40066,0
19110,41001,1
19110,40316,1
19110,38191,1
19110,39921,1
19110,40314,1
19110,39078,0
19110,38916,1
19110,39697,1
19110,37465,1
19110,37988,1
19110,36036,1
19110,40247,1
19110,39664,0
19111,37610,1
19111,36665,1
19111,44336,1
19111,43580,1
19111,43489,1
19111,43947,1
19111,43829,1
19111,38723,1
19111,40630,1
19111,38574,1
19111,42445,1
19111,43684,1
19111,38458,1
19111,39608,0
19111,43185,1
19111,43008,1
19111,42702,1
19111,39764,1
19111,44684,1
19111,38403,1
19111,39013,1
19111,41566,1
19111,41306,1
19111,41305,1
19111,39679,1
19111,39842,1
19111,38409,1
19111,44239,1
19111,39275,1
19111,40264,1
19111,38241,1
19112,38454,1
19112,43227,1
19112,40535,1
19112,40963,1
19112,43093,1
19112,36435,1
19112,42983,1
19112,42826,1
19112,41465,1
19112,34965,1
19113,42693,1
19113,40890,1
19113,42395,1
19113,42628,1
19113,41437,1
19114,41492,-1
19114,41571,1
19114,41776,1
19114,42040,-1
19114,41586,1
19114,39858,-1
19114,42183,1
19115,44164,1
19115,43479,1
19115,43521,1
19115,40225,1
19115,43513,-1
19115,40024,1
19116,44875,1
19116,43403,-1
19116,41232,-1
19116,43512,0
19116,43880,1
19116,43692,1
19116,44849,1
19117,40054,1
19117,38720,1
19117,39500,-1
19117,39466,1
19117,41166,1
19118,39336,-1
19118,40890,-1
19118,44210,1
19118,40954,-1
19118,38170,-1
19118,42088,1
19118,42947,1
19118,41899,-1
19119,40619,-1
19119,43495,1
19119,44313,-1
19119,43813,1
19119,44567,1
19119,36640,1
19119,44090,1
19119,44079,1
19119,38963,0
19119,44610,1
19120,43145,1
19120,41210,0
19120,43736,1
19120,42082,0
19120,44358,0
19120,42878,1
19120,38643,-1
19121,41819,1
19121,40335,1
19121,37033,1
19121,41220,0
19121,41924,0
19121,39482,1
19121,38802,1
19121,38856,-1
19121,40458,1
19122,35532,-1
19122,36210,-1
19122,35438,1
19122,35330,1
19122,35838,1
19123,40947,0
19123,40884,1
19123,40877,1
19123,39476,1
19123,42999,-1
19124,41186,1
19124,42827,0
19124,41200,0
19124,41510,0
19124,41900,1
19124,42804,-1
19125,37320,1
19125,44488,1
19125,34550,1
19125,37822,1
19125,40413,1
19125,41901,1
19125,43860,1
19126,41252,1
19126,42832,1
19126,39453,0
19126,39688,1
19126,42746,-1
19126,41483,1
19126,41503,-1
19126,41287,1
19126,40355,1
19126,41375,1
19126,40144,0
19126,39241,0
19126,41938,1
19126,41819,0
19126,40866,1
19126,40106,1
19126,40871,1
19126,42243,1
19126,40535,1
19126,41971,1
19126,40814,1
19127,43570,1
19127,39498,1
19127,43399,1
19127,34782,1
19127,34673,1
19127,36351,1
19127,44654,1
19127,44373,1
19127,41232,1
19127,43552,1
19128,35710,1
19128,38783,1
19128,40145,1
19128,38962,1
19128,38864,-1
19128,38816,1
19128,43339,-1
19128,41206,1
19128,39458,1
19128,39936,1
19128,34388,1
19128,36738,1
19128,35787,1
19128,38153,1
19128,34741,1
19128,38166,1
19128,41166,1
19128,39676,-1
19128,39446,1
19128,40031,1
19128,38167,1
19128,35643,1
19128,36884,1
19128,39950,1
19128,35756,1
19128,38953,1
19128,37054,1
19128,37559,1
19128,39376,1
19128,39137,0
19128,36462,1
19128,39745,1
19128,35694,1
19128,40325,1
19128,36851,1
19128,40697,1
19128,38170,1
19128,42963,1
19129,41309,1
19129,34687,1
19129,37369,1
19129,35054,1
19129,41692,-1
19129,37709,1
19129,37021,1
19129,34844,1
19130,43468,1
19130,37215,1
19130,40097,-1
19130,40789,1
19130,38154,-1
19130,38874,-1
19130,40336,1
19131,34544,1
19131,43302,1
19131,35194,0
19131,34617,-1
19131,34827,1
19131,35034,-1
19131,34315,1
19131,34337,1
19131,35597,1
19131,34800,1
19131,40593,1
19131,36591,1
19131,34748,1
19131,34351,1
19131,34362,1
19131,40083,1
19131,40244,1
19131,34316,-1
19131,40286,1
19131,36257,0
19131,35982,1
19131,37991,0
19131,43873,1
19131,37063,1
19131,34656,1
19131,34861,1
19131,34623,1
19131,34749,1
19131,39560,1
19131,35035,1
19131,40728,1
19131,39703,1
19131,37434,-1
19131,36999,1
19131,36202,-1
19131,41443,1
19131,34797,1
19131,34538,-1
19131,34795,1
19131,34752,1
19131,37609,1
19131,39944,0
19131,34828,1
19131,35048,1
19131,34689,1
19131,34643,0
19131,35033,1
19131,35067,1
19131,39823,1
19131,41878,1
19131,37442,1
19131,40446,1
19131,38559,1
19131,34601,1
19131,37608,1
19131,37352,1
19131,36030,1
19131,34325,1
19131,34801,0
19131,38669,1
19131,35491,1
19131,35059,0
19131,34696,-1
19131,34393,1
19131,34804,0
19131,36527,0
19131,41884,1
19131,37524,1
19131,41022,0
19131,34810,1
19131,34620,1
19131,37234,1
19131,37624,1
19131,36054,1
19131,38517,1
19131,42837,1
19131,38330,1
19131,36831,1
19131,38155,1
19131,34574,1
19132,40976,0
19132,41839,1
19132,39071,1
19132,40580,0
19132,42317,1
19132,40667,0
19133,37860,1
19133,39395,-1
19133,39844,-1
19133,42508,-1
19133,39163,-1
19133,43678,1
19133,36648,1
19133,37577,1
19133,37957,-1
19133,35959,1
19133,39760,1
19133,37191,0
19133,39208,1
19133,37888,1
19133,38546,1
19134,38950,1
19134,38978,1
19134,38143,1
19134,38621,0
19134,37625,1
19134,40239,0
19134,38013,1
19134,38610,0
19135,44356,1
19135,44601,1
19135,44607,1
19135,44606,1
19135,44555,1
19135,44832,1
19135,44541,1
19136,36887,1
19136,36882,1
19136,36901,1
19136,35479,1
19136,37238,1
19136,37146,1
19136,36890,1
19136,36802,1
19136,36862,1
19136,36988,1
19136,36863,-1
19136,36834,1
19136,36841,1
19136,35988,1
19136,36858,0
19136,36957,1
19136,37094,1
19136,36956,1
19136,34716,1
19136,36824,1
19137,41883,0
19137,42000,0
19137,40876,1
19137,44003,1
19137,36411,-1
19137,40746,1
19137,39980,1
19138,35656,1
19138,44030,1
19138,44369,0
19138,44873,1
19138,42904,1
19138,34555,-1
19139,44579,1
19139,42306,1
19139,43385,1
19139,42330,1
19139,40340,1
19139,42248,1
19139,42510,1
19140,43329,1
19140,44511,1
19140,44541,1
19140,44540,1
19140,44237,1
19141,43848,0
19141,41232,1
19141,43397,1
19141,43512,1
19141,42818,-1
19141,39692,1
19141,43433,0
19141,40121,1
19141,42461,1
19141,38741,1
19141,43297,1
19141,44106,0
19141,43404,0
19141,43565,0
19141,43401,-1
19141,41726,1
19141,44099,1
19141,41134,1
19142,44433,-1
19142,42203,-1
19142,40873,-1
19142,39657,-1
19142,42913,-1
19142,42917,1
19143,42918,1
19143,43606,1
19143,41171,1
19143,43977,1
19143,43264,1
19143,43505,1
19143,39570,1
19144,36202,1
19144,36903,1
19144,41100,1
19144,36856,1
19144,35586,-1
19145,43559,1
19145,40999,1
19145,43737,1
19145,42666,1
19145,42433,1
19145,37335,1
19145,40017,-1
19145,41979,1
19145,43429,1
19146,42237,1
19146,42437,1
19146,42417,0
19146,42714,1
19146,42871,1
19146,43221,1
19146,40867,1
19147,35643,0
19147,35988,1
19147,41193,1
19147,36024,1
19147,35676,1
19147,42497,1
19147,42917,0
19147,42906,1
19147,36629,1
19147,43569,1
19147,39992,-1
19147,36255,1
19147,37669,1
19147,39457,1
19147,35707,1
19147,36370,1
19147,36012,1
19147,36900,0
19147,36811,1
19147,36482,0
19147,36102,1
19148,40906,1
19148,43603,1
19148,44442,1
19148,39827,1
19148,41222,-1
19149,38032,-1
19149,38801,1
19149,38241,1
19149,38189,-1
19149,36342,1
19149,42419,-1
19149,37654,-1
19149,38725,1
19150,41650,1
19150,44089,-1
19150,35306,1
19150,42088,0
19150,41837,0
19150,43587,-1
19151,44089,1
19151,43531,1
19151,34737,1
19151,41099,0
19151,43523,1
19151,42590,1
19151,42828,0
19151,38352,1
19151,44079,1
19151,42974,-1
19151,41681,1
19151,34738,1
19152,39079,1
19152,43145,-1
19152,38800,1
19152,41687,1
19152,40372,1
19152,41736,1
19152,44601,-1
19152,38237,1
19152,43899,-1
19152,39380,1
19152,39738,1
19152,39950,1
19153,42195,1
19153,42200,-1
19153,42402,0
19153,41950,1
19153,42177,1
19153,41445,0
19154,39154,1
19154,42010,1
19154,42917,1
19154,38417,1
19154,42704,1
19155,39453,1
19155,43057,1
19155,35106,1
19155,34478,1
19155,42987,0
19155,39692,1
19155,34670,1
19155,34869,1
19155,36270,1
19155,41130,1
19155,41878,0
19155,34738,1
19155,34690,1
19156,40609,0
19156,43456,1
19156,42726,1
19156,40794,-1
19156,37838,1
19156,40637,-1
19157,44787,1
19157,44428,1
19157,44317,1
19157,43481,0
19157,44588,1
19157,44577,1
19157,42956,-1
19157,39211,0
19157,42712,1
19158,34775,1
19158,36099,1
19158,36889,0
19158,35772,-1
19158,36346,1
19158,36739,-1
19158,36766,-1
19158,34552,1
19158,37114,1
19158,36274,-1
19158,36030,1
19158,34317,1
19158,35260,1
19158,35348,1
19158,36888,1
19158,36453,0
19158,36957,1
19158,35953,1
19158,37092,1
19158,35557,1
19158,34403,1
19158,36677,1
19158,36705,1
19158,36902,1
19158,36447,0
19158,36481,1
19159,38468,1
19159,42121,1
19159,43705,1
19159,40618,1
19159,39276,-1
19160,39077,1
19160,37161,1
19160,36849,1
19160,34905,1
19160,35897,1
19161,36094,1
19161,36639,1
19161,37052,1
19161,37182,1
19161,37506,1
19161,38330,1
19161,42204,1
19161,36082,1
19161,38486,1
19161,37563,1
19162,42461,1
19162,43513,1
19162,44427,1
19162,37550,0
19162,39053,1
19163,42419,1
19163,41999,1
19163,41230,0
19163,41373,1
19163,39777,0
19163,41168,0
19163,39395,0
19164,43117,1
19164,40786,1
19164,44356,1
19164,44730,1
19164,42706,1
19164,43397,1
19164,43478,1
19164,42616,1
19164,37456,-1
19165,41231,1
19165,42420,1
19165,44335,1
19165,44374,1
19165,43850,1
19165,44605,1
19165,42514,1
19166,42826,1
19166,40767,0
19166,39230,1
19166,41208,1
19166,37815,-1
19166,41921,0
19166,44614,-1
19166,41101,0
19166,39103,1
19166,42934,1
19166,36688,1
19166,43143,1
19166,38793,0
19167,42897,1
19167,40794,1
19167,39846,1
19167,36458,0
19167,37052,1
19167,38554,1
19167,37063,1
19167,43460,1
19167,35625,1
19167,35604,1
19168,42928,1
19168,40217,1
19168,39692,1
19168,42913,1
19168,40148,0
19169,40459,1
19169,40864,1
19169,44818,1
19169,39377,1
19169,38619,1
19169,41994,1
19169,41197,1
19170,43891,1
19170,42706,1
19170,44703,1
19170,44783,0
19170,43403,0
19171,38578,1
19171,37778,0
19171,41425,1
19171,38360,0
19171,40127,-1
19172,44444,1
19172,38740,1
19172,42884,1
19172,42892,1
19172,42900,1
19172,41252,1
19172,43477,1
19172,42420,-1
19172,43402,1
19172,43564,0
19172,42869,1
19172,44380,1
19172,42461,1
19172,43512,1
19172,40998,0
19173,34329,1
19173,41810,1
19173,40006,1
19173,36807,1
19173,36154,1
19173,42026,1
19173,41224,0
19173,39590,-1
19173,34898,1
19173,41261,0
19173,41659,-1
19173,39208,1
19173,37875,1
19173,41728,1
19173,39195,-1
19173,38967,-1
19173,40475,-1
19173,41689,1
19173,40878,1
19173,42068,0
19173,38016,1
19173,42508,1
19173,40063,1
19173,40547,1
19173,40818,1
19173,39089,1
19173,35511,1
19173,41767,0
19173,37980,-1
19173,41467,1
19173,38341,1
19173,39227,1
19173,40271,1
19173,37476,1
19173,42197,1
19173,42607,1
19173,41374,-1
19173,38132,-1
19173,40837,1
19173,40259,-1
19173,40336,1
19173,39766,1
19173,42106,0
19173,36492,1
19173,44490,1
19173,42104,1
19173,39925,1
19173,39199,1
19173,40830,0
19173,38970,0
19173,38629,1
19173,40771,1
19173,41680,-1
19173,39288,-1
19173,43194,1
19173,40897,1
19173,39682,1
19173,39333,1
19173,37720,1
19173,39957,-1
19173,36905,1
19173,38918,1
19173,38627,1
19173,37404,1
19173,39955,1
19173,38418,1
19173,40659,1
19173,41437,1
19173,44794,-1
19173,40610,1
19173,34914,1
19173,39363,-1
19173,41392,-1
19173,38421,0
19173,42391,1
19173,39033,0
19173,43024,1
19173,40928,1
19173,41758,-1
19173,38780,-1
19173,40605,1
19173,39196,0
19173,38346,1
19173,37577,-1
19173,39460,0
19173,40894,1
19173,41958,1
19173,38875,1
19173,39791,-1
19173,43357,1
19173,43022,1
19173,34925,1
19173,40017,-1
19173,39193,1
19173,42367,0
19173,38876,0
19173,38645,1
19173,43648,1
19173,40691,1
19173,36756,1
19173,39192,0
19173,40004,1
19173,39552,-1
19173,43326,1
19173,39395,-1
19173,36176,1
19173,37625,1
19173,37576,-1
19173,40258,0
19173,41050,-1
19173,43430,1
19173,40924,1
19173,36762,1
19173,38651,1
19173,38141,-1
19173,41172,-1
19173,41612,-1
19173,38448,1
19173,38972,1
19173,43235,1
19173,41752,0
19173,40296,-1
19173,40881,-1
19173,41287,1
19173,39316,0
19173,41461,1
19173,39940,-1
19173,36452,1
19173,39645,-1
19173,39750,-1
19173,40316,1
19173,36112,1
19173,43234,1
19173,38156,1
19173,39423,1
19173,41885,1
19173,38641,-1
19173,39204,0
19173,39747,1
19173,39634,1
19173,39231,1
19173,39424,-1
19173,42278,-1
19173,39938,-1
19173,36987,1
19173,39489,1
19173,41341,1
19173,43587,-1
19173,39704,1
19173,38160,1
19173,42316,1
19173,40078,1
19173,38766,1
19173,34520,1
19173,42977,1
19173,38114,1
19173,43245,1
19173,34591,1
19173,35858,0
19173,39522,-1
19173,38331,1
19173,38745,-1
19173,41268,1
19173,39438,1
19173,39743,-1
19173,40201,-1
19173,39415,-1
19173,39234,-1
19173,39162,1
19173,41458,0
19173,38116,-1
19173,43251,-1
19173,36108,1
19173,38906,1
19173,39318,0
19173,41342,1
19173,39527,-1
19173,37166,1
19173,43306,1
19173,36648,1
19173,41551,1
19173,41452,1
19173,41080,1
19173,38973,-1
19173,39425,1
19173,41568,-1
19173,38942,1
19173,41322,1
19173,39165,0
19173,39229,1
19173,39871,-1
19173,41578,0
19173,39301,1
19173,39746,-1
19173,40304,-1
19173,39844,1
19173,39937,-1
19173,41312,1
19173,42329,1
19173,35346,1
19173,40675,1
19173,40303,1
19173,38872,0
19174,39779,1
19174,36083,1
19174,37588,1
19174,34965,1
19174,36380,1
19174,35657,1
19174,36275,1
19174,36901,1
19174,38535,1
19174,36182,1
19175,42121,1
19175,44359,-1
19175,43569,-1
19175,44369,-1
19175,44361,1
19175,44928,-1
19175,42461,1
19176,44334,1
19176,44427,1
19176,44956,1
